Codigo_new,Comentarios_ES,category_id,length_split,length_letters,CleanComment
PERSONAL,"El doctor Angel Ahenke estaba hoy sustituyendo a mí medico. El descanso el ha alargado llegango a las doce y diez, varios pacientes teniamos cita a las once y media. Al legar ni se molesta en llamar a los pacientes, gritando: siguiente, sin saber nosotros a quuen le corresponde entrar. De dos Cuestiones que le comento que me pasa ni me osculta ni nada diciéndo que deje pasar Unos dias y acuda a Otro profesional. Me imprime mal el parte de alta y en mí presencia la enfermera le comunica que ha Dado a un señor un Tratamiento que triplica super dosis pq el ha confundido Con otro paciente. Un desastre !!",6,112,607,doctor angel ahenk hoy sustitu medic descans alarg llegang doc diez vari pacient teni cit once medi leg molest llam pacient grit siguient sab quu correspond entrar do cuestion coment pas oscult diciend dej pas dias acud profesional imprim mal part alto presenci enfermer comunic dar senor tratamient triplic sup dosis pq confund pacient desastr
PERSONAL,cafetería fatal,6,2,15,cafet fatal
PERSONAL,la mayor formación posible en el personal medico y de enfermeria tambien el resto ver al paciente como una persona de forma integra y no solo aspectos clínicos ........ evitar convertirse Nuestro trabajo en una rutina de 8 a 3 de 3 a 10 o de 8 a 8 etc al final Nuestro trabajo es un modode vida Sentir lo que hacemos no actuar como maquinitas programadas con un protocolo. Aun con todos los Defectos a mejor y avanzar segun el desenvolupament hurra por la sanidad pública. Cuidemos y formemos a Nuestros profesionales y exijamosles tambien.,6,96,540,mayor formacion posibl personal medic enfermeri tambi rest ver pacient person form integr sol aspect clinic          evit convert trabaj rutin              etceter final trabaj modod vid sent hac actu maquinit program protocol aun defect mejor avanz segun desenvolupament hurr sanid public cuid form profesional exijamosl tambi
PERSONAL,"Soy Ignacio Romero. padre de Israel, mi enhorabuena por los profesionales que Tienen ustedes la suerte y nosotros, las familias, de tener este personal tan profesional y humano. Que como puedo ustedes mejor? Pues apoyandolos y Creando mas puestos de trabajo, ya que esta residencia podría ser y lo se para mí, la numero UNO. No Estoy de acuerdo que no Renueva los Contratos y Dejen escapar a tan valioso personal. Reciban un fuerte abrazo de Ignacio Romero, padre de Israel.",6,81,474,ignaci romer padr israel enhorabuen profesional suert famili ten personal tan profesional human pod mejor pues apoy cre mas puest trabaj residenci pod ser numer unir acord renov contrat dej escap tan valios personal recib fuert abraz ignaci romer padr israel
PERSONAL,"me duele que un enfermero le este explicando a la enfermera que entra en el cambio de turno , los problemas de un paciente que le acaban de salvar la vida y esta muy grave , y ella en vez de escucharlo le explique la fiesta de la noche anterior , y enfermero vuelve a insitir en que es preocupante y ella se rie de lo  bien          que se lo paso , gracias a que llegaron otras tres que le prestaron atecion ,  muy agradables en todo momento y muy atentas",6,91,456,dol enfermer explic enfermer entrar cambi turn problem pacient acab salv vid grav vez escuch explic fiest noch anterior enfermer volv insit preocup rie bien pas graci lleg tres prest atecion agrad moment atent
PERSONAL,"no se da información a los fami! iars los pacientes confinados, el enfermo entró en urgencias el día 8 de marzo ables 29:30 y ahora a día 9 de marzo a las 22h no hay respuesta del personal médico yo responsable de la zona de urgencias, mala comunicación también entre personal de enfermería vs médicos y reportar datos a las familias, totvun descontrol, faltan los simulacros para enfermedades infecciosas, la respuesta es demasiado lenta y poco productiva",6,77,456,dar inform fami iars pacient confin enferm entrar urgenci dia   marz ables       ahor dia   marz   h respuest personal medic respons zon urgenci mal comun personal enferm vs medic report dat famili totvun descontrol falt simulacr enfermed infecci respuest demasi lent product
PERSONAL,con mas medicos,6,3,15,mas medic
PERSONAL,"la limpieza y recojida de las mesas llenas de bandejas con vasos sucios y mal Servicio al cliente, Cuando las pidas un café con leche, ni te cobran, estás esperando como funciona el Servicio y van pasando pero clientas pidiendo, y uno esperando a que le sivan, subasta que vuelves a preguntar, pagas y al cavo del ratón te dan el cafe. espero que solucionan el problema para el bien de todos, como clientes, y a nivel de su empresa .Un saludo",6,82,442,limpiez recoj mes llen bandej vas suci mal servici client ped caf lech cobr esper funcion servici ir pas client ped esper siv subast volv pregunt pag cav raton dar caf esper solucion problem bien client nivel empres  un salud
PERSONAL,pesimo Servicio,6,2,15,pesim servici
PERSONAL,traera pediatras,6,2,16,traer pediatr
PERSONAL,oerfecto miedo atender anuestro paciente como se ño Merece,6,9,58,oerfect mied atend anuestr pacient no merec
PERSONAL,"pero sentido de la atención al paciente por parte del portal NLOS medicos residentes de cirugía púas ni siquiera obscultan al psciente y la mayoria de las veces el diagnostico el determinan solo leyendo en el ordenador de forma rápida el hidtorial, ademas de incomodarse Cuando el paciente insiste en sobre dolencias y no le escuchan y en ocasiones frecuentes inclusivo le riñen o le tratan de manera intolerante esto mas de una vez en cirugía",6,76,443,atencion pacient part portal nlos medic resident cirug pua siqu obscult pscient mayori vez diagnostic determin sol leer orden form rap hidtorial adem incomod pacient insist dolenci escuch ocasion frecuent inclus ren trat maner intoler mas vez cirug
PERSONAL,"Mi abuela Tiene 89 años y ha tenidonque venir dos veces seguidas de urgencia Porque durant la primera visita no le hicieron pero que las Pruebas protocolarias sin profundizar más. Al volver a verlo sume médico nos ha comentada que durant la primera visita no le habian Hecho ninguna prueba que se Cinese a lo que el Había concesión Data concesió y que teniamos que volver oorque por la ineptitud del Servicio de urgencias, ahora estaba peor.",6,77,441,abuel    ano tenidonqu ven do vez segu urgenci durant primer visit hac prueb protocolari profundiz volv verl sum medic coment durant primer visit habi hac ningun prob cines concesion dat conces teni volv oorqu ineptitud servici urgenci ahor peor
PERSONAL,"impresentable no disponía Expediente medico tras dos semanas de prueba medica medici de vacaciones no se aceptable, solo demuestró dejadez deontologica y Necesidad de acudir nuevamente a estudiar lo que se Conoce como empatía. un paciente o enferrmo como Debe respetar Merece Respeto .. Aúnque no el recuerdo los facultativos y auxiliares son Quienes las pagan sobre salarios, sino pacientes no existe empleo.",6,63,409,impresent dispon expedient medic tras do seman prob medic medici vacacion acept sol demuestr dejadez deontolog neces acud nuev estudi conoc empat pacient enferrm deb respet merec respet    aunqu record facult auxili pag salari sin pacient exist emple
PERSONAL,"Evitar contestaciones que no se Avieno ni con la cirunstancia ni el momento, la urgencia la determina el estado del paciente, no la hora que acude, el médico de guardia queno le guste, le invito a marcharse. Y si es posible ... evitar contestaciones groseras miedo parte del portal facultativos jóvenes. Gracias",6,52,311,evit contest avien cirunst moment urgenci determin pacient hor acud medic guardi quen gust invit march si posibl     evit contest groser mied part portal facult jov graci
PERSONAL,"Deben mejor, y mucho, con la hora de la consulta. Por Ejemplo, te citan a las once de la mañana pero tiene atienden a las dos de la tarde aproximadamente. Hay que valorar el tiempo del paciente, médico y enfermeras. Siempre hay algo que mejor en el Hospital del Bierzo. Camino hacia la excelencia",6,54,296,deb mejor hor consult ejempl cit once manan atend do tard aproxim valor tiemp pacient medic enfermer siempr mejor hospital bierz camin haci excelent
PERSONAL,"al no VEJAR a las pacientes por super peso sin saber en que situación se encuentre, Me parece humillante venir a que me digan gorda Cuando tengo dos ojos en la cara y me veo todos los dias, y mi facultativa sabe que se hormnal. horrible experiencia Cuando vienes a algo tan bonito",6,53,280,vej pacient sup pes sab situacion encontr parec humill ven dec gord do ojo car ver dias facult sab hormnal horribl experient ven tan bonit
PERSONAL,"la doctora pierde el tiempo con aspectos que están fuera de super campo. para una consulta de un minuto Hemos estado 27, HABLANDO de lo mismo que en las anteriores 3 veces que Hemos acudido a super consulta. esto Hace que Todas las citas se retrasan generandi un gran malestar",6,50,276,doctor perd tiemp aspect sup camp consult minut    habl mism anterior   vez acud sup consult hac cit retras generandi gran malest
PERSONAL,ser mas amable,6,3,14,ser mas amabl
PERSONAL,sobre todo en el trato personal y la agilidad de apo personal ya que somos pacientes no un vehiculo y ademas un poco de educación y humildad por parte del portal alguna doctora se Necesario para todos incluidos ustedes gracias,6,40,226,trat personal agil apo personal pacient vehicul adem educ humild part portal algun doctor necesari inclu graci
PERSONAL,mes amabilidad,6,2,14,mes amabil
PERSONAL,pero residentes,6,2,15,resident
PERSONAL,falta personal,6,2,14,falt personal
PERSONAL,"en la asistencia primaria, alimentacion en el hospital y sobre todo en los diagnosticos mal evaluados es una pena pagar unaseguridad social para esto la verdad, muy lejos de alcanzar los estandares del hospital clínico",6,35,218,asistent primari alimentacion hospital diagnost mal evalu pen pag unasegur social verd lej alcanz estandar hospital clinic
PERSONAL,falta personal,6,2,14,falt personal
PERSONAL,explicaciones,6,1,13,explic
PERSONAL,AdministraciÃ³n,6,1,15,administracia n
PERSONAL,en el personaL,6,3,14,personal
PERSONAL,en el personaL,6,3,14,personal
PERSONAL,"Mes comunicación entre sus médicos y infarmeras, también contratar más personal. Propuesta: gente paramédico o gente que atienda en la Sala de espera de urgencias para sacar los nervios a la gente, ayuda psicológica",6,34,215,mes comun medic infarmer contrat personal propon gent paramed gent atend sal esper urgenci sac nervi gent ayud psicolog
PERSONAL,"las admiistrativas están mas pendiees de loque cenaron ayer y que maquillaje quitanieves que en cotestar que horario Hace la secretaría de prevencion de cancer de colon, a parte de Decir que no lo saben. mal muy mal",6,38,215,admiistr mas pendi loqu cen ayer maquillaj quitaniev cotest horari hac secret prevencion canc colon part dec sab mal mal
PERSONAL,"la sanidad de soria es una guarra, menoscabe Decir, la peor de españa",6,13,69,sanid sori guarr menoscab dec peor espan
PERSONAL,suelos incompetentes con el Servicio mala instalcion.vergonzoso,6,7,63,suel incompetent servici mal instalcion vergonz
PERSONAL,el trato noctuno de las enfermeras a los pacientes por que las enfermeras de la noche tratan mui mal a los pacientes soy familiar y el e visto por que me tenído que dar 2noches a dormir aquí con un paciente un saludo,6,43,216,trat noctun enfermer pacient enfermer noch trat mui mal pacient famili vest tenid dar  noch dorm aqu pacient salud
PERSONAL,"en cubrir suplencias, para no Producir Tanto Retraso ni stres",6,10,61,cubr suplenci produc retras stres
PERSONAL,doctora carmen,6,2,14,doctor carm
PERSONAL,pero Trabajadores mas personal que nadie se quole vale tontos,6,10,61,trabaj mas personal nadi quol val tont
PERSONAL,"Hay falta de profesionalidad. Nose respeta el sufrimiento.POR FAVOR, respetando el silencio y atiendan al paciente como se Merece, con HUMANIDAD. Hay Muchas voces y ruidos. Y conversaciones banales. Esto no es un mercader. REFLEXIONAN de una vez",6,38,245,falt profesional nos respet sufrimiento por favor respet silenci atend pacient merec human voz ruid convers banal mercad reflexion vez
PERSONAL,"la atención de la puerta cuatro. es mi que ya, estaba mas pendiente de otra conversación con otra enfermera, que no dejo a mi hijo explicar, le hizó una pregunta, y para fuero a esperar. y yo pregunto, como Reducir texto <br> saber la situación del paciente, asi?",6,48,263,atencion puert cuatr mas pendient convers enfermer dej hij explic hiz pregunt fuer esper pregunt reduc text sab situacion pacient asi
PERSONAL,la doctora carmen no Hace caso de Los enfermos Extranjeros,6,10,58,doctor carm hac cas enferm extranjer
PERSONAL,en poner c. en poner enfermeras mas guapas,6,8,42,pon c  pon enfermer mas guap
PERSONAL,manda huevos que tengan a un Ancion de noventa años semiinconsciente cuatro hoas sentado en una silla y al hijo de un compañero que lega Porque le duele un dedo le Metais miedo detras y en los cinco minutos este otra vez de vuelta a super casa,6,47,243,mand huev ancion novent ano semiinconscient cuatr hoas sent sill hij companer leg dol ded metais mied detr cinc minut vez volv sup cas
PERSONAL,"mas personal en todo momemt, no una sola persona para atender",6,11,61,mas personal momemt sol person atend
PERSONAL,"atencion reepcion, orrecto. sería posible mayor amabilidad ??",6,8,61,atencion reepcion orrect posibl mayor amabil
PERSONAL,todo perfecto.la dra. muñoz maravillosa y muy agradable 😘,6,9,57,perfecto l dra munoz maravill agrad  
PERSONAL,"si llegas expresamente con antelacion por motivos de trabajo y de lejos, por favor llamar antes. siempre lo pido y me dicen que lo hacen, pero yo no mí he encontrado nunca y ahora por ejemplo esta vacío y no llaman .Será mucho, agrair.Gracies.",6,44,243,si lleg expres antelacion motiv trabaj lej favor llam siempr ped dec hac encontr nunc ahor ejempl vaci llam  ser agrair graci
PERSONAL,"en las contestaciones Hacia el cliente, ya que tengo derecho a preguntar si lo que quiero se puede acero de la forma que a mí me gusta y la contestestacion de la empleada no ha Sido ni adecuado ni correcta ni mucho menos educada",6,44,228,contest haci client derech pregunt si quer pod acer form gust contestestacion emple ser adecu correct men educ
PERSONAL,no aciendodaño,6,2,14,aciendodan
PERSONAL,mejor sistema de cribado y mejor disposición del personal médico y de! enfermería. parece insólito que! el mejor trato hacia los pacientes sige del auxiliares y camilleros. opinion dada por una profesional de! enfermería. muchas gracias,6,36,236,mejor sistem crib mejor disposicion personal medic enferm parec insolit mejor trat haci pacient sig auxili camiller opinion dar profesional enferm graci
PERSONAL,pero medicos,6,2,12,medic
PERSONAL,falta personal,6,2,14,falt personal
PERSONAL,las ambulancias s de vuelta. comunicacion con pere viril.,6,9,57,ambul segund volv comunicacion per viril
PERSONAL,"Lamentable gestion del Servicio, poco profesional. el resposable Nonda la cara miedo super equipo ni sabe ponerse en super sitio con la gestión de Ambulancias. Ni eficad ni Eficiente. El responsable es el / la supervisor de urgencias.",6,38,234,lament gestion servici profesional resp nond car mied sup equip sab pon sup siti gestion ambul efic eficient respons supervisor urgenci
PERSONAL,en todo Trata a los pacientes como prsonas enfermas no los ignoran,6,12,66,trat pacient prson enferm ignor
PERSONAL,Administración,6,1,14,administr
PERSONAL,la amabilidad,6,2,13,amabil
PERSONAL,mes atencion,6,2,12,mes atencion
PERSONAL,el Servicio y todo el personasl se inmejorabke en etenion y dedicación muy ercanos,6,14,82,servici personasl inmejorabk etenion dedic ercan
PERSONAL,pero citas,6,2,10,cit
PERSONAL,pero medicos,6,2,12,medic
PERSONAL,pero medicos,6,2,12,medic
PERSONAL,urgencias,6,1,9,urgenci
PERSONAL,urgencias,6,1,9,urgenci
PERSONAL,todo muii bien pero la cabeza está como suelta podriais ponerla mejor gracias Snorre rodolfo pacheco ruiz,6,17,105,muii bien cabez suelt podriais pon mejor graci snorr rodolf pachec ruiz
PERSONAL,informacion,6,1,11,informacion
PERSONAL,"en no hacer preguntas estúpidas como, preguntar a una niña de 13 si esta enbaraçada cuando le duele el pie",6,20,106,hac pregunt estup com pregunt nin    si enbarac dol pie
PERSONAL,"una pena perder a un medio como filippo de Caneva, asistenial! ente y muy profesional",6,15,85,pen perd medi filipp canev asistenial ente profesional
PERSONAL,"educación, asertividad con el paciente, en humanidad que somos personas los veterinarios son mas humanos",6,15,104,educ asert pacient human person veterinari mas human
PERSONAL,urgencias,6,1,9,urgenci
PERSONAL,pero medicos,6,2,12,medic
PERSONAL,pero medicos,6,2,12,medic
PERSONAL,el atenement,6,2,12,atenement
PERSONAL,pero medicos,6,2,12,medic
PERSONAL,el personal,6,2,11,personal
PERSONAL,en atencion,6,2,11,atencion
PERSONAL,"Tienen que averigar la situación personalsocial para coordinar sume tratamieto, y noperjudique uno el uso del Otro",6,17,114,averig situacion personalsocial coordin sum tratamiet noperjudiqu usar
PERSONAL,Necesidad de claridad en situación médica actual y resolución de dudas por favor,6,13,80,neces clarid situacion medic actual resolu dud favor
PERSONAL,La administradora de refepcion deberia estar peniente de los pacientes. en vez de super movil 03/09/20 a las 14: 55h,6,20,116,administr refepcion deberi penient pacient vez sup movil               h
